Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
11,1701791887928,05/12/2023 15:58:07,1701791887928,0,05/12/2023 15:58:07,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,5,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_MELK.png,2757.081000095368,2749.8650000000016,2757.081000095368,2757.081000095368,2749.8650000000016,2757.081000095368,1,2757.081000095368,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_MELK.png,MELK,,,,,,MELK,04_HUFFLEPUFF_MELK.png,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,04_HUFFLEPUFF_DAIN.png,,4,5
12,1701791890617,05/12/2023 15:58:10,1701791890617,0,05/12/2023 15:58:10,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,6,Testing01,Testing,hvzr65,1,response,18_CEILING_DAIN.png,2695.7160000953663,2683.2690000000002,2695.7160000953663,2695.7160000953663,2683.2690000000002,2695.7160000953663,1,2695.7160000953663,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_DAIN.png,DAIN,,,,,,DAIN,18_CEILING_DAIN.png,HOAT,18_CEILING_HOAT.png,HOAT,18_CEILING_HOAT.png,,5,6
13,1701791893192,05/12/2023 15:58:13,1701791893192,0,05/12/2023 15:58:13,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,7,Testing01,Testing,hvzr65,1,response,09_WEDDING_DAIN.png,2588.447000095366,2583.216999999997,2588.447000095366,2588.447000095366,2583.216999999997,2588.447000095366,1,2588.447000095366,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_DAIN.png,DAIN,,,,,,MELK,09_WEDDING_MELK.png,DAIN,09_WEDDING_DAIN.png,MELK,09_WEDDING_MELK.png,,6,7
14,1701791895424,05/12/2023 15:58:15,1701791895424,0,05/12/2023 15:58:15,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,8,Testing01,Testing,hvzr65,1,response,10_TROLL_MELK.png,2236.9299999046343,2233.257000000005,2236.9299999046343,2236.9299999046343,2233.257000000005,2236.9299999046343,1,2236.9299999046343,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_MELK.png,MELK,,,,,,HOAT,10_TROLL_HOAT.png,MELK,10_TROLL_MELK.png,HOAT,10_TROLL_HOAT.png,,7,8
15,1701791897816,05/12/2023 15:58:17,1701791897816,0,05/12/2023 15:58:17,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,9,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_HOAT.png,2395.7730000476804,2383.2319999999963,2395.7730000476804,2395.7730000476804,2383.2319999999963,2395.7730000476804,0,2395.7730000476804,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,DAIN,15_BATBOGEYHEX_DAIN.png,HOAT,15_BATBOGEYHEX_HOAT.png,HOAT,15_BATBOGEYHEX_HOAT.png,,7,9
16,1701791900409,05/12/2023 15:58:20,1701791900409,0,05/12/2023 15:58:20,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,10,Testing01,Testing,hvzr65,1,response,02_SNITCH_DAIN.png,2605.440999904633,2599.8600000000006,2605.440999904633,2605.440999904633,2599.8600000000006,2605.440999904633,0,2605.440999904633,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_HOAT.png,HOAT,,,,,,DAIN,02_SNITCH_DAIN.png,HOAT,02_SNITCH_HOAT.png,DAIN,02_SNITCH_DAIN.png,,7,10
17,1701791904064,05/12/2023 15:58:24,1701791904064,0,05/12/2023 15:58:24,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,11,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_MELK.png,3660.5809999046323,3649.849000000002,3660.5809999046323,3660.5809999046323,3649.849000000002,3660.5809999046323,0,3660.5809999046323,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_HOAT.png,HOAT,,,,,,HOAT,05_QUIRRELL_HOAT.png,MELK,05_QUIRRELL_MELK.png,MELK,05_QUIRRELL_MELK.png,,7,11
18,1701791905721,05/12/2023 15:58:25,1701791905721,0,05/12/2023 15:58:25,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,12,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_MELK.png,1667.2319999046304,1666.559000000001,1667.2319999046304,1667.2319999046304,1666.559000000001,1667.2319999046304,1,1667.2319999046304,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_MELK.png,MELK,,,,,,MELK,16_PARSELTONGUE_MELK.png,DAIN,16_PARSELTONGUE_DAIN.png,DAIN,16_PARSELTONGUE_DAIN.png,,8,12
19,1701791908416,05/12/2023 15:58:28,1701791908416,0,05/12/2023 15:58:28,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,13,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_DAIN.png,2696.2730000476804,2683.2409999999945,2696.2730000476804,2696.2730000476804,2683.2409999999945,2696.2730000476804,0,2696.2730000476804,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_MELK.png,MELK,,,,,,MELK,13_GRYFFINDOR_MELK.png,DAIN,13_GRYFFINDOR_DAIN.png,DAIN,13_GRYFFINDOR_DAIN.png,,8,13
20,1701791910312,05/12/2023 15:58:30,1701791910312,0,05/12/2023 15:58:30,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,14,Testing01,Testing,hvzr65,1,response,03_NAGINI_DAIN.png,1909.2320000953696,1899.9279999999999,1909.2320000953696,1909.2320000953696,1899.9279999999999,1909.2320000953696,1,1909.2320000953696,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_DAIN.png,DAIN,,,,,,MELK,03_NAGINI_MELK.png,DAIN,03_NAGINI_DAIN.png,MELK,03_NAGINI_MELK.png,,9,14
21,1701791913449,05/12/2023 15:58:33,1701791913449,0,05/12/2023 15:58:33,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,15,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_HOAT.png,3145.3040000953697,3133.2320000000036,3145.3040000953697,3145.3040000953697,3133.2320000000036,3145.3040000953697,0,3145.3040000953697,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_DAIN.png,DAIN,,,,,,DAIN,06_OPENSECRET_DAIN.png,HOAT,06_OPENSECRET_HOAT.png,HOAT,06_OPENSECRET_HOAT.png,,9,15
22,1701791915825,05/12/2023 15:58:35,1701791915825,0,05/12/2023 15:58:35,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,16,Testing01,Testing,hvzr65,1,response,11_WAND_HOAT.png,2387.6719999999987,2383.2309999999998,2387.6719999999987,2387.6719999999987,2383.2309999999998,2387.6719999999987,1,2387.6719999999987,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_HOAT.png,HOAT,,,,,,DAIN,11_WAND_DAIN.png,HOAT,11_WAND_HOAT.png,DAIN,11_WAND_DAIN.png,,10,16
23,1701791918231,05/12/2023 15:58:38,1701791918231,0,05/12/2023 15:58:38,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,17,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_HOAT.png,2411.5409999046315,2399.9029999999984,2411.5409999046315,2411.5409999046315,2399.9029999999984,2411.5409999046315,1,2411.5409999046315,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_HOAT.png,HOAT,,,,,,HOAT,17_PETRIFIED_HOAT.png,MELK,17_PETRIFIED_MELK.png,MELK,17_PETRIFIED_MELK.png,,11,17
24,1701791920490,05/12/2023 15:58:40,1701791920490,0,05/12/2023 15:58:40,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,18,Testing01,Testing,hvzr65,1,response,07_RIDDLE_MELK.png,2269.637999904633,2266.529999999999,2269.637999904633,2269.637999904633,2266.529999999999,2269.637999904633,1,2269.637999904633,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_MELK.png,MELK,,,,,,HOAT,07_RIDDLE_HOAT.png,MELK,07_RIDDLE_MELK.png,HOAT,07_RIDDLE_HOAT.png,,12,18
25,1701791922912,05/12/2023 15:58:42,1701791922912,0,05/12/2023 15:58:42,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,1,Score,Screen 1,4n5b6s,1,continue,,2426.408000095369,2416.6370000000024,2426.408000095369,2426.408000095369,2416.6370000000024,2426.408000095369,1,2426.408000095369,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,12,18
26,1701791922913,05/12/2023 15:58:42,1701791922913,0,05/12/2023 15:58:42,139619,18,task-o8nf,,33445674,BLIND,9898457,,complete,,656f4706d1182c4d71b1da92,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,fail,Melk-Hoat-Dain Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1701791902516,05/12/2023 15:58:22,1701791902516,0,05/12/2023 15:58:22,139619,18,task-o8nf,,33445709,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,Pass,Melk-Hoat-Dain Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1701791912722,05/12/2023 15:58:32,1701791912722,0,05/12/2023 15:58:32,139619,18,task-o8nf,,33445709,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,Pass,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,10229.910000000185,10226.469000000001,10229.910000000185,10229.910000000185,10226.469000000001,10229.910000000185,0,10229.910000000185,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1701791912741,05/12/2023 15:58:32,1701791912741,0,05/12/2023 15:58:32,139619,18,task-o8nf,,33445709,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,Pass,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,3032.2110000000002,10226.469000000001,10243.088000000002,3032.2110000000002,10226.469000000001,10243.088000000002,1,3032.2110000000002,7210.877000000001,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1701791918927,05/12/2023 15:58:38,1701791918927,0,05/12/2023 15:58:38,139619,18,task-o8nf,,33445709,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,Pass,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,6209.593999999999,6192.846,6209.593999999999,6209.593999999999,6192.846,6209.593999999999,0,6209.593999999999,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1701791918928,05/12/2023 15:58:38,1701791918928,0,05/12/2023 15:58:38,139619,18,task-o8nf,,33445709,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,Pass,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,3405.2729999999992,6192.846,6209.593999999999,3405.2729999999992,6192.846,6209.593999999999,1,3405.2729999999992,2804.321,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1701791926435,05/12/2023 15:58:46,1701791926435,0,05/12/2023 15:58:46,139619,18,task-o8nf,,33445709,BLIND,9898474,,complete,,656f4714879aba85a3135acb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1200x800,1200x639,,,0,Melk-Hoat-Dain B Testing,4,,,2-3,,,,Pass,Melk-Hoat-Dain Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,7525.595000000187,7511.359,7525.595000000187,7525.595000000187,7511.359,7525.595000000187,1,7525.595000000187,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
