Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
11,1702980949079,19/12/2023 10:15:49,1702980949079,0,19/12/2023 10:15:49,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,5,Testing01,Testing,hvzr65,1,response,18_CEILING_HOAT.png,2970.0999999999985,2965.5,2970.0999999999985,2970.0999999999985,2965.5,2970.0999999999985,1,2970.0999999999985,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_HOAT.png,HOAT,,,,,,HOAT,18_CEILING_HOAT.png,MELK,18_CEILING_MELK.png,MELK,18_CEILING_MELK.png,,4,5
12,1702980950895,19/12/2023 10:15:50,1702980950895,0,19/12/2023 10:15:50,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,6,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_HOAT.png,1820.7000000238404,1815.9000000000015,1820.7000000238404,1820.7000000238404,1815.9000000000015,1820.7000000238404,0,1820.7000000238404,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_DAIN.png,DAIN,,,,,,DAIN,04_HUFFLEPUFF_DAIN.png,HOAT,04_HUFFLEPUFF_HOAT.png,HOAT,04_HUFFLEPUFF_HOAT.png,,4,6
13,1702980953124,19/12/2023 10:15:53,1702980953124,0,19/12/2023 10:15:53,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,7,Testing01,Testing,hvzr65,1,response,02_SNITCH_MELK.png,2232.399999999994,2215.699999999997,2232.399999999994,2232.399999999994,2215.699999999997,2232.399999999994,1,2232.399999999994,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_MELK.png,MELK,,,,,,HOAT,02_SNITCH_HOAT.png,MELK,02_SNITCH_MELK.png,HOAT,02_SNITCH_HOAT.png,,5,7
14,1702980955063,19/12/2023 10:15:55,1702980955063,0,19/12/2023 10:15:55,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,8,Testing01,Testing,hvzr65,1,response,09_WEDDING_HOAT.png,1957.199999988079,1949.300000000003,1957.199999988079,1957.199999988079,1949.300000000003,1957.199999988079,1,1957.199999988079,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_HOAT.png,HOAT,,,,,,DAIN,09_WEDDING_DAIN.png,HOAT,09_WEDDING_HOAT.png,DAIN,09_WEDDING_DAIN.png,,6,8
15,1702980956759,19/12/2023 10:15:56,1702980956759,0,19/12/2023 10:15:56,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,9,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_DAIN.png,1703.3999999880762,1699.199999999997,1703.3999999880762,1703.3999999880762,1699.199999999997,1703.3999999880762,1,1703.3999999880762,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_DAIN.png,DAIN,,,,,,DAIN,16_PARSELTONGUE_DAIN.png,HOAT,16_PARSELTONGUE_HOAT.png,HOAT,16_PARSELTONGUE_HOAT.png,,7,9
16,1702980958426,19/12/2023 10:15:58,1702980958426,0,19/12/2023 10:15:58,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,10,Testing01,Testing,hvzr65,1,response,10_TROLL_MELK.png,1672.1000000238419,1666.0999999999985,1672.1000000238419,1672.1000000238419,1666.0999999999985,1672.1000000238419,0,1672.1000000238419,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_DAIN.png,DAIN,,,,,,MELK,10_TROLL_MELK.png,DAIN,10_TROLL_DAIN.png,MELK,10_TROLL_MELK.png,,7,10
17,1702980959551,19/12/2023 10:15:59,1702980959551,0,19/12/2023 10:15:59,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,11,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_MELK.png,1130.2999999761596,1116,1130.2999999761596,1130.2999999761596,1116,1130.2999999761596,0,1130.2999999761596,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_HOAT.png,HOAT,,,,,,HOAT,15_BATBOGEYHEX_HOAT.png,MELK,15_BATBOGEYHEX_MELK.png,MELK,15_BATBOGEYHEX_MELK.png,,7,11
18,1702980960495,19/12/2023 10:16:00,1702980960495,0,19/12/2023 10:16:00,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,12,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_MELK.png,958.2999999761596,949.7000000000044,958.2999999761596,958.2999999761596,949.7000000000044,958.2999999761596,1,958.2999999761596,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_MELK.png,MELK,,,,,,MELK,05_QUIRRELL_MELK.png,DAIN,05_QUIRRELL_DAIN.png,DAIN,05_QUIRRELL_DAIN.png,,8,12
19,1702980961361,19/12/2023 10:16:01,1702980961361,0,19/12/2023 10:16:01,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,13,Testing01,Testing,hvzr65,1,response,11_WAND_HOAT.png,874.300000023839,866.2999999999956,874.300000023839,874.300000023839,866.2999999999956,874.300000023839,0,874.300000023839,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_MELK.png,MELK,,,,,,HOAT,11_WAND_HOAT.png,MELK,11_WAND_MELK.png,HOAT,11_WAND_HOAT.png,,8,13
20,1702980962079,19/12/2023 10:16:02,1702980962079,0,19/12/2023 10:16:02,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,14,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_HOAT.png,726.5000000238433,716.3000000000029,726.5000000238433,726.5000000238433,716.3000000000029,726.5000000238433,0,726.5000000238433,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_DAIN.png,DAIN,,,,,,DAIN,13_GRYFFINDOR_DAIN.png,HOAT,13_GRYFFINDOR_HOAT.png,HOAT,13_GRYFFINDOR_HOAT.png,,8,14
21,1702980962623,19/12/2023 10:16:02,1702980962623,0,19/12/2023 10:16:02,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,15,Testing01,Testing,hvzr65,1,response,07_RIDDLE_MELK.png,553.9999999761567,549.6999999999971,553.9999999761567,553.9999999761567,549.6999999999971,553.9999999761567,0,553.9999999761567,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_DAIN.png,DAIN,,,,,,MELK,07_RIDDLE_MELK.png,DAIN,07_RIDDLE_DAIN.png,MELK,07_RIDDLE_MELK.png,,8,15
22,1702980963204,19/12/2023 10:16:03,1702980963204,0,19/12/2023 10:16:03,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,16,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_MELK.png,583.2999999999956,566.5999999999985,583.2999999999956,583.2999999999956,566.5999999999985,583.2999999999956,1,583.2999999999956,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_MELK.png,MELK,,,,,,MELK,17_PETRIFIED_MELK.png,DAIN,17_PETRIFIED_DAIN.png,DAIN,17_PETRIFIED_DAIN.png,,9,16
23,1702980963976,19/12/2023 10:16:03,1702980963976,0,19/12/2023 10:16:03,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,17,Testing01,Testing,hvzr65,1,response,03_NAGINI_HOAT.png,789.3000000000029,782.9000000000015,789.3000000000029,789.3000000000029,782.9000000000015,789.3000000000029,1,789.3000000000029,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_HOAT.png,HOAT,,,,,,DAIN,03_NAGINI_DAIN.png,HOAT,03_NAGINI_HOAT.png,DAIN,03_NAGINI_DAIN.png,,10,17
24,1702980964504,19/12/2023 10:16:04,1702980964504,0,19/12/2023 10:16:04,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,18,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_HOAT.png,534.7999999761596,533.0999999999985,534.7999999761596,534.7999999761596,533.0999999999985,534.7999999761596,1,534.7999999761596,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_HOAT.png,HOAT,,,,,,HOAT,06_OPENSECRET_HOAT.png,MELK,06_OPENSECRET_MELK.png,MELK,06_OPENSECRET_MELK.png,,11,18
25,1702980969890,19/12/2023 10:16:09,1702980969890,0,19/12/2023 10:16:09,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,1,Score,Screen 1,4n5b6s,1,continue,,5390.100000011924,5381.100000000006,5390.100000011924,5390.100000011924,5381.100000000006,5390.100000011924,1,5390.100000011924,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,11,18
26,1702980969894,19/12/2023 10:16:09,1702980969894,0,19/12/2023 10:16:09,157165,2,task-kdm6,,33775911,BLIND,9990872,,complete,,65816be7bed27d9ea360fda2,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1821x854,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1702981903795,19/12/2023 10:31:43,1702981903795,0,19/12/2023 10:31:43,157165,2,task-kdm6,,33776295,BLIND,9990982,,complete,,65816f6d88b58e5024ee3ff2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1280x800,1280x624,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1702981908241,19/12/2023 10:31:48,1702981908241,0,19/12/2023 10:31:48,157165,2,task-kdm6,,33776295,BLIND,9990982,,complete,,65816f6d88b58e5024ee3ff2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1280x800,1280x624,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,4384,4367,4384,4384,4367,4384,0,4384,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1702981908242,19/12/2023 10:31:48,1702981908242,0,19/12/2023 10:31:48,157165,2,task-kdm6,,33776295,BLIND,9990982,,complete,,65816f6d88b58e5024ee3ff2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1280x800,1280x624,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,3578,4367,4384,3578,4367,4384,1,3578,806,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1702981913973,19/12/2023 10:31:53,1702981913973,0,19/12/2023 10:31:53,157165,2,task-kdm6,,33776295,BLIND,9990982,,complete,,65816f6d88b58e5024ee3ff2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1280x800,1280x624,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,5812,5795,5812,5812,5795,5812,0,5812,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1702981914043,19/12/2023 10:31:54,1702981914043,0,19/12/2023 10:31:54,157165,2,task-kdm6,,33776295,BLIND,9990982,,complete,,65816f6d88b58e5024ee3ff2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1280x800,1280x624,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,5071,5795,5812,5071,5795,5812,1,5071,741,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1702981918629,19/12/2023 10:31:58,1702981918629,0,19/12/2023 10:31:58,157165,2,task-kdm6,,33776295,BLIND,9990982,,complete,,65816f6d88b58e5024ee3ff2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1280x800,1280x624,,,0,Dain-Melk-Hoat B Testing,4,,,1i-2,,fail,,,Dain-Melk-Hoat Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,4678,4661,4678,4678,4661,4678,1,4678,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
